latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,type,horizontalError,depthError,magError,magNst
46.89216666666667,-121.89316666666669,9.42,0.94,ml,36.0,65.0,0.03678,0.16,earthquake,0.22,0.38,0.1330356504195622,18.0
53.9473333333333,-166.677666666667,9.4,1.23,ml,8.0,140.0,0.02066,0.12,EARTHQUAKE,0.41,0.57,0.254606408589286,8.0
60.0656666666667,-153.013166666667,2.61,-0.3,ml,4.0,279.0,0.02664,0.1,earthquake,1.48,1.18,0.319224175750111,4.0
52.169,160.3911,10.0,4.3,mb,23.0,123.0,1.364,1.06,earthquake,6.71,1.912,0.114,22.0
28.832,-98.959,11.1837,1.7,ml,6.0,103.0,0.4,0.4,earthquake,0.0,7.466611862182617,0.2,6.0
38.4412,-116.4979,6.3,2.1,ml,7.0,112.55,0.493,0.1344,earthquake,0.48,3.7,0.13,3.0
13.7961,144.9025,127.061,4.5,mb,30.0,81.0,0.208,0.72,earthquake,6.39,4.643,0.108,25.0
44.5625,-112.226,3.96,1.43,ml,24.0,87.0,0.1242,0.17,earthquake,0.4,8.05,0.136915151223005,25.0
52.7932,160.9504,13.417,4.4,mb,28.0,119.0,1.412,1.04,EARTHQUAKE,10.56,5.105,0.11,24.0
38.8286666666667,-122.813333333333,1.66,0.24,md,17.0,44.0,0.01994,0.04,earthquake,0.17,0.38,0.252,17.0
32.896,-116.2435,8.95,0.77,ml,32.0,91.0,0.07714,0.2,EARTHQUAKE,0.25,0.58,0.161,11.0
38.7794990539551,-122.717330932617,2.04999995231628,1.49,md,12.0,75.0,0.01561,0.02,earthquake,0.31,0.560000002,0.12,11.0
38.8250007629395,-122.806503295898,2.86999988555908,0.89,md,11.0,99.0,0.0184,0.08,EARTHQUAKE,0.64,1.30999994,0.2,12.0
60.6061,-149.0954,9.3,1.6,ml,20.0,88.0,0.05971,0.7,earthquake,0.48,0.3,0.159,12.5
35.8975,-117.6738333,3.75,0.57,ml,16.0,55.0,0.05378,0.1,earthquake,0.16,0.41,0.106,11.0
29.037,-97.88,8.3408,1.8,ml,9.0,73.0,0.1,0.1,earthquake,0.5189605320301491,0.9364052615542132,0.1,12.0
41.2343,-116.6779,9.1,1.4,ml,7.0,256.62,0.317,0.2221,EARTHQUAKE,0.48,3.2,0.06,3.0
28.4417,139.5746,421.007,4.2,mb,44.0,52.0,2.673,0.62,EARTHQUAKE,11.59,8.236,0.064,69.0
38.8226661682129,-122.808502197266,2.58999991416931,0.77,md,12.0,60.0,0.001427,0.01,earthquake,0.25,1.03999996,0.23,15.0
58.2471666666667,-155.132833333333,29.14,0.87,ml,10.0,137.0,0.04715,0.08,earthquake,0.35,0.49,0.23202049187544,10.0
53.0958,161.2925,23.864,4.6,mb,47.0,167.0,1.596,0.72,earthquake,11.04,6.486,0.054,103.0
32.459,-102.032,7.8613,1.8,ml,50.0,49.0,0.1,0.1,earthquake,0.3761992871437151,0.7302679234496521,0.1,28.0
45.877,-122.45383333333334,-0.47,1.59,ml,30.0,74.0,0.06052,0.12,EXPLOSION,0.45,31.61,0.1054231384623543,21.0
33.6848333,-116.7896667,16.45,0.81,ml,33.0,66.0,0.0711,0.15,earthquake,0.18,0.38,0.205,23.0
43.4777,-127.2185,10.0,5.9,mww,85.0,167.0,2.318,1.17,EARTHQUAKE,7.69,1.869,0.037,69.0
44.7951666666667,-110.855166666667,4.81,0.63,md,14.0,109.0,0.007601,0.17,earthquake,0.29,0.45,0.151751613271075,11.0
31.97,-102.339,6.4453,0.8,ml,12.0,91.0,0.0,0.1,earthquake,0.9382250276881928,0.9080428729470766,0.0,6.0
67.7426,-157.3473,12.869,2.6,ml,17.0,94.0,0.29,1.03,earthquake,3.03,4.708,0.05,52.0
63.1661,-150.8149,125.3,2.8,ml,20.0,88.0,0.05971,0.39,earthquake,0.48,0.6,0.159,12.5
61.308,-152.291,0.43,-0.18,ml,5.0,143.0,0.06282,0.08,earthquake,0.31,2.89,0.0959919628993595,5.0
31.732,-104.096,6.9843,1.8,ml,41.0,47.0,0.0,0.2,earthquake,0.3680445635752676,0.4318834814385695,0.2,24.0
48.9057,154.8053,10.0,5.6,mb,111.0,62.0,4.785,0.97,earthquake,9.99,1.752,0.023,685.0
33.7675,-117.5221667,5.95,-0.02,ml,7.0,79.0,0.0775,0.08,earthquake,0.22,0.92,0.135,6.0
37.5908317565918,-122.458831787109,8.75,1.44,md,12.0,84.0,0.03197,0.02,earthquake,0.48,0.819999993,0.39,8.0
29.044,-97.894,6.9519,2.0,ml,19.0,73.0,0.1,0.2,earthquake,0.6875496201141804,0.5467020480463854,0.1,7.0
32.7616667,-115.6171667,10.33,1.52,ml,28.0,68.0,0.004775,0.22,earthquake,0.33,0.47,0.154,29.0
33.0193333,-117.5888333,18.83,2.32,ml,57.0,114.0,0.2501,0.16,earthquake,0.24,0.4,0.181,107.0
52.935,160.5494,35.662,4.4,mb,33.0,165.0,1.152,0.67,earthquake,9.89,8.619,0.1,29.0
33.1625,-116.4213333,8.41,1.7,ml,60.0,23.0,0.08614,0.18,earthquake,0.15,0.57,0.188,67.0
33.4895,-116.7653333,8.56,1.1,ml,58.0,22.0,0.03851,0.18,earthquake,0.13,0.42,0.149,25.0
35.5365,-96.76116667,5.64,0.11,ml,16.0,101.0,0.008998234239,0.12,earthquake,0.48,0.3,0.15,3.0
37.9860000610352,-122.450164794922,1.6599999666214,1.39,md,11.0,112.0,0.02509,0.06,earthquake,0.45,0.419999987,0.18,7.0
59.949,-153.151833333333,11.62,-0.32,ml,4.0,289.0,0.03463,0.21,earthquake,2.28,1.31,0.125626723311912,4.0
39.31,-122.793,4.82,1.51,md,16.0,48.0,0.08846,0.12,earthquake,0.3,1.29,0.286,12.0
51.7165,-178.744,15.87,0.8,ml,8.0,143.0,0.04789,0.1,EARTHQUAKE,1.03,0.92,0.178408992634311,8.0
57.2439,-157.0579,14.6,2.0,ml,20.0,88.0,0.05971,0.87,earthquake,0.48,0.3,0.159,12.5
31.762,-101.939,7.2998,1.4,ml,31.0,58.0,0.1,0.2,earthquake,0.504826769819159,1.3473105814421915,0.1,18.0
38.7801666259766,-122.656997680664,6.23000001907349,0.98,md,6.0,207.0,0.1015,0.05,earthquake,3.12,8.23999977,0.23,2.0
46.0088333333333,-112.463333333333,-2.0,1.94,ml,10.0,119.0,0.06346,0.18,QUARRY BLAST,0.58,31.61,0.253179075915137,31.0
38.8230018615723,-122.759498596191,1.5900000333786,1.43,md,28.0,131.0,0.01104,0.04,earthquake,0.23,0.330000013,0.17,28.0
39.8435,-123.340833333333,7.53,1.53,md,25.0,61.0,0.06912,0.21,earthquake,0.35,0.76,0.165,16.0
51.2698,159.6813,10.0,4.5,mb,54.0,137.0,1.868,0.98,earthquake,10.75,1.909,0.083,43.0
63.2382,-148.9116,59.5,1.9,ml,20.0,88.0,0.05971,0.65,EARTHQUAKE,0.48,0.9,0.159,12.5
15.5347,120.0164,57.907,4.7,mb,60.0,80.0,7.314,0.88,EARTHQUAKE,9.33,2.068,0.087,40.0
58.1751666666667,-155.331,1.56,0.49,ml,12.0,74.0,0.03532,0.06,earthquake,0.15,0.42,0.322770944764246,13.0
51.5783,-179.4936,76.304,4.3,mb,50.0,162.0,0.424,0.85,earthquake,8.11,7.662,0.061,77.0
44.5765,-112.213,2.83,1.22,ml,15.0,115.0,0.1306,0.07,EARTHQUAKE,0.39,0.81,0.0742450806290267,10.0
32.116,-101.508,6.7627,1.0,ml,12.0,85.0,0.1,0.1,earthquake,0.7206089702629328,0.9216131276837078,0.1,10.0
38.9136666666667,-123.257166666667,-0.49,1.24,md,23.0,71.0,0.05168,0.08,earthquake,0.13,0.51,0.08,14.0
61.3058333333333,-152.280333333333,-2.53,-0.36,ml,7.0,204.0,0.04729,0.21,earthquake,0.64,2.47,0.354760894785648,7.0
38.8354988098145,-122.799163818359,1.63999998569489,1.33,md,19.0,63.0,0.007476,0.01,earthquake,0.19,0.400000006,0.12,19.0
31.525,-104.018,6.9714,2.0,ml,15.0,58.0,0.0,0.1,earthquake,0.6630902434665684,0.502144348640926,0.1,13.0
36.6664,-116.426,1.7,0.4,ml,11.0,248.29,0.052,0.1214,EARTHQUAKE,0.48,13.4,0.44,3.0
38.7809982299805,-122.755332946777,1.42999994754791,1.25,md,18.0,71.0,0.0131,0.03,earthquake,0.25,0.449999988,0.2,17.0
44.5761666666667,-112.203833333333,8.86,0.83,ml,11.0,130.0,0.1372,0.09,earthquake,0.41,2.14,0.0999685951313724,12.0
60.1293,-152.6766,105.6,2.2,ml,20.0,88.0,0.05971,0.35,earthquake,0.48,0.9,0.159,12.5
31.967,-103.799,7.9456,1.2,ml,33.0,69.0,0.0,0.2,earthquake,0.6138179615338656,0.692813555496561,0.2,15.0
36.7644,-116.2328,5.0,0.3,ml,35.0,44.01000000000002,0.031,0.0814,earthquake,0.48,0.8,0.29,10.0
44.7973333333333,-110.8515,3.97,0.56,md,9.0,110.0,0.009031,0.12,EARTHQUAKE,0.43,0.55,0.180130457722309,7.0
32.9336667,-116.2276667,10.67,0.69,ml,39.0,43.0,0.067,0.21,earthquake,0.22,0.55,0.192,11.0
62.8168,-149.1739,6.5,1.2,ml,20.0,88.0,0.05971,0.44,EARTHQUAKE,0.48,0.4,0.159,12.5
28.816,-99.039,4.3206,1.7,ml,16.0,83.0,0.1,0.4,earthquake,2.5707555283093866,1.5924492992145276,0.1,10.0
34.40833333,-97.45766667,4.24,1.24,ml,25.0,106.0,0.04679081805,0.3,earthquake,0.48,1.0,0.25,11.0
48.84866666666667,-122.8075,17.12,1.82,ml,25.0,67.0,0.07912,0.13,earthquake,0.26,0.56,0.2017940501513184,21.0
35.0298333,-117.6805,-0.82,1.07,ml,24.0,66.0,0.0961,0.12,quarry blast,0.32,31.61,0.104,25.0
33.2306667,-115.6663333,1.89,1.03,ml,7.0,150.0,0.05995,0.15,EARTHQUAKE,1.3,2.11,0.243,4.0
19.3383331298828,-155.183334350586,4.07999992370605,1.76,ml,31.0,155.0,0.04299,0.209999993,earthquake,0.47,1.37,1.17,3.0
28.63,-97.923,5.0,1.6,ml,5.0,221.0,0.2,0.3,earthquake,0.0,0.779999971,0.3,5.0
31.794,-104.258,4.9207,1.6,ml,38.0,76.0,0.0,0.2,earthquake,0.738824047689928,0.8366876372709781,0.2,13.0
31.637,-104.144,1.9214,1.7,ml,16.0,56.0,0.1,0.1,earthquake,0.5998815584850845,0.9593951321700424,0.1,6.0
58.3918333333333,-154.514166666667,5.85,0.02,ml,6.0,229.0,0.1036,0.26,earthquake,1.51,3.93,0.269033070105398,6.0
18.0841,-68.476,90.0,3.65,md,19.0,216.0,0.4401,0.51,earthquake,3.02,2.49,0.05,7.0
36.675,-116.1222,1.2,-0.2,ml,11.0,255.22000000000003,0.028,0.0399,earthquake,0.48,2.9,0.19,3.0
44.8101666666667,-111.536333333333,11.04,0.68,ml,13.0,107.0,0.01896,0.21,earthquake,0.51,0.86,0.157445073670251,10.0
57.0275,-135.627166666667,5.39,0.69,ml,5.0,192.0,0.04773,0.06,earthquake,0.79,0.85,0.187528804904988,5.0
32.169,-101.802,7.1533,1.1,ml,23.0,62.0,0.1,0.1,earthquake,0.5565737916086358,0.7951323542995498,0.2,14.0
35.474,-115.5331667,-1.27,2.64,ml,13.0,145.0,0.01933,0.2,earthquake,0.6,1.12,0.126,112.0
58.3515,-154.9275,4.81,-0.1,ml,8.0,135.0,0.07363,0.26,EARTHQUAKE,0.77,1.68,0.187983060916422,8.0
64.998,-147.489,0.0,1.1,ml,20.0,88.0,0.05971,1.23,earthquake,0.48,0.6,0.159,12.5
6.9947,126.7969,63.461,5.6,mb,60.0,74.0,1.211,0.86,EARTHQUAKE,6.79,6.215,0.072,67.0
35.53583333,-96.75166667,6.71,1.42,ml,72.0,48.0,0.01169770451,0.2,earthquake,0.48,0.2,0.28,29.0
35.8761667,-117.7173333,7.88,0.82,ml,21.0,38.0,0.07774,0.15,earthquake,0.2,0.54,0.175,17.0
46.8525,-121.76083333333334,1.31,0.29,ml,15.0,123.0,0.02211,0.04,earthquake,0.2,0.4,0.1598633766318051,6.0
35.7748333,-117.594,10.35,1.46,ml,37.0,55.0,0.04092,0.17,EARTHQUAKE,0.16,0.36,0.183,25.0
54.484,-164.6615,2.61,1.29,ml,5.0,180.0,0.03704,0.08,earthquake,0.38,1.24,0.142415377258382,5.0
35.3055,-118.5848333,3.55,1.75,ml,47.0,35.0,0.1129,0.21,earthquake,0.18,0.81,0.193,26.0
36.2428333333333,-121.623,10.32,0.66,md,16.0,69.0,0.06362,0.1,EARTHQUAKE,0.29,0.56,0.405,12.0
61.2306,-151.5173,75.5,1.4,ml,20.0,88.0,0.05971,0.33,EARTHQUAKE,0.48,0.5,0.159,12.5
38.8400001525879,-122.823333740234,1.72000002861023,0.97,md,12.0,89.0,0.009595,0.02,earthquake,0.31,0.600000024,0.25,13.0
41.1826,-116.7315,5.8,1.3,ml,6.0,264.24,0.313,0.1266,EARTHQUAKE,0.48,4.4,0.25,3.0
-21.1721,-68.6675,122.735,4.6,mb,38.0,67.0,0.776,1.11,EARTHQUAKE,4.73,5.842,0.072,58.0
36.9067,-117.7822,6.4,1.2,ml,10.0,170.71999999999997,0.344,0.1198,earthquake,0.48,3.5,0.45,4.0
28.762,-98.451,8.4896,1.3,ml,11.0,65.0,0.0,0.1,earthquake,0.703862952643882,0.9805988494464432,0.1,6.0
39.1586,-119.0489,6.5,1.3,ml,21.0,76.14999999999998,0.229,0.1525,EARTHQUAKE,0.48,2.2,0.18,11.0
35.7123333,-117.5903333,8.34,1.18,ml,32.0,43.0,0.1033,0.15,EARTHQUAKE,0.15,0.61,0.223,21.0
33.5375,-116.5531667,14.91,0.51,ml,32.0,48.0,0.05191,0.12,earthquake,0.16,0.29,0.086,10.0
31.527,-104.014,7.6892,2.2,ml,45.0,57.0,0.0,0.2,earthquake,0.6081110333198033,0.5024907785548742,0.2,27.0
41.1617,-116.7214,9.6,2.0,ml,10.0,157.59000000000003,0.295,0.1446,earthquake,0.48,2.0,0.36,4.0
33.7018333,-116.8131667,16.11,0.83,ml,37.0,58.0,0.07725,0.14,EARTHQUAKE,0.22,0.34,0.146,23.0
34.2591667,-119.3605,10.36,1.47,ml,30.0,133.0,0.05738,0.27,earthquake,0.48,0.84,0.148,32.0
37.9408333333333,-118.62,5.26,1.31,md,29.0,140.0,0.2404,0.11,earthquake,0.29,5.72,0.139,18.0
19.1808333333333,-155.4975,34.49,2.53,ml,50.0,92.0,0.04193,0.12,earthquake,0.41,0.42,0.197070523664086,38.0
36.4981666666667,-89.558,8.68,1.76,md,26.0,99.0,0.04274,0.08,earthquake,0.19,0.45,0.135723147139052,23.0
53.8375,-166.8985,5.82,0.97,ml,8.0,140.0,0.03859,0.19,earthquake,0.5,1.1,0.161821023068635,8.0
35.78516667,-98.05633333,6.34,1.2,ml,56.0,72.0,0.01619682163,0.53,earthquake,0.48,0.9,0.22,25.0
7.1969,126.7558,81.589,4.5,mb,32.0,112.0,1.175,0.75,earthquake,7.74,7.623,0.104,27.0
63.128,-149.3821,80.1,1.8,ml,20.0,88.0,0.05971,0.63,earthquake,0.48,0.5,0.159,12.5
54.7606666666667,-163.953666666667,-1.36,0.2,ml,5.0,103.0,0.0571,0.13,earthquake,0.21,0.31,0.116766670071848,5.0
36.27966667,-95.843,0.0,1.07,ml,41.0,130.0,0.5443931715,0.43,quarry blast,0.48,0.5,0.18,15.0
34.0395,-117.1245,7.74,0.97,ml,49.0,31.0,0.01081,0.16,EARTHQUAKE,0.14,0.42,0.246,29.0
17.8056666666667,-66.8785,9.12,2.89,md,19.0,236.0,0.1681,0.37,earthquake,0.92,1.23,0.113042492399387,14.0
48.36866666666667,-122.44183333333334,15.66,1.15,ml,14.0,82.0,0.01971,0.11,earthquake,0.27,0.37,0.1048993933793327,8.0
61.3021666666667,-152.375833333333,2.67,-0.29,ml,10.0,138.0,0.04326,0.26,earthquake,0.52,0.85,0.19943955662775,10.0
44.5651666666667,-112.2205,4.99,1.0,ml,13.0,120.0,0.1274,0.21,earthquake,0.63,4.34,0.0562232587570721,11.0
33.7071667,-116.8368333,15.53,0.06,ml,9.0,103.0,0.07524,0.12,EARTHQUAKE,0.46,0.77,0.098,6.0
38.7948341369629,-122.777168273926,3.07999992370605,1.27,md,20.0,76.0,0.008561,0.02,earthquake,0.29,0.569999993,0.13,21.0
44.869,-111.491,8.92,1.46,ml,18.0,101.0,0.05789,0.18,earthquake,0.41,0.88,0.156370582438016,18.0
34.0018333,-117.2035,5.39,1.34,ml,63.0,26.0,0.06002,0.18,earthquake,0.13,0.31,0.192,27.0
35.53166667,-96.76216667,6.44,0.49,ml,27.0,48.0,0.008098410816,0.1,earthquake,0.48,0.2,0.25,7.0
-24.512,179.855,556.025,4.5,mb,62.0,71.0,6.94,0.84,earthquake,12.66,9.141,0.074,58.0
35.533,-96.76933333,5.91,-0.12,ml,18.0,119.0,0.002699470272,0.09,earthquake,0.48,0.3,0.26,4.0
61.9762,-149.5022,31.4,1.6,ml,20.0,88.0,0.05971,0.79,earthquake,0.48,0.2,0.159,12.5
49.009,-122.163,-0.68,1.49,ml,6.0,229.0,0.05234,0.05,explosion,1.41,31.61,0.0656054779364896,4.0
44.3806666666667,-110.647833333333,3.1,0.95,ml,6.0,105.0,0.05335,0.1,earthquake,0.42,1.72,0.268064933446809,2.0
35.3355,-97.93216667,6.11,1.03,ml,71.0,63.0,0.05668887571,0.31,earthquake,0.48,0.5,0.18,29.0
52.8298333333333,-169.987833333333,1.48,0.88,ml,4.0,203.0,0.0417,0.27,earthquake,1.47,1.48,0.196358772335653,4.0
58.0322,-151.4298,41.7,2.6,ml,20.0,88.0,0.05971,0.36,earthquake,0.48,2.4,0.159,12.5
38.8096656799316,-122.820831298828,2.84999990463257,1.5,md,34.0,54.0,0.00657,0.02,earthquake,0.18,0.330000013,0.18,29.0
46.2045,-122.34766666666668,12.63,0.4,ml,13.0,159.0,0.01619,0.14,EARTHQUAKE,0.52,0.6,0.0955678792977806,4.0
28.889,-99.048,3.7474,1.7,ml,9.0,85.0,0.1,0.2,earthquake,3.601230939943389,1.16348717389155,0.2,10.0
66.1938,-135.2536,6.7,2.7,ml,20.0,88.0,0.05971,0.96,earthquake,0.48,5.8,0.159,12.5
44.5773333333333,-112.221833333333,3.64,0.98,ml,16.0,94.0,0.1243,0.15,earthquake,0.42,1.05,0.0540428109763088,9.0
44.3816666666667,-110.644166666667,3.79,1.85,ml,22.0,57.0,0.05055,0.1,earthquake,0.24,0.4,0.381962345739574,8.0
32.9755,-115.9043333,9.76,1.89,ml,49.0,38.0,0.09291,0.24,earthquake,0.21,0.68,0.211,25.0
63.1584,-147.6852,3.2,1.7,ml,20.0,88.0,0.05971,1.0,earthquake,0.48,0.3,0.159,12.5
38.780834197998,-122.764663696289,12.75,0.83,md,6.0,125.0,0.01013,0.05,earthquake,2.94,7.63000011,0.08,6.0
46.77216666666666,-120.3515,7.36,0.88,ml,13.0,59.0,0.09316,0.1,earthquake,0.25,0.27,0.1793565378467057,13.0
60.2944,-153.4581,174.7,2.2,ml,20.0,88.0,0.05971,0.57,earthquake,0.48,0.4,0.159,12.5
60.0681666666667,-153.078666666667,-2.98,-0.57,ml,4.0,251.0,0.01322,0.17,earthquake,0.84,1.21,0.482639051752988,4.0
35.894,-97.35116667,6.52,0.97,ml,51.0,51.0,0.1637678632,0.12,earthquake,0.48,0.3,0.25,22.0
53.1566,160.7271,11.328,4.2,mb,33.0,137.0,1.26,0.74,earthquake,10.98,4.454,0.132,16.0
61.711,-151.9247,100.4,1.7,ml,20.0,88.0,0.05971,0.25,earthquake,0.48,0.6,0.159,12.5
31.652,-104.431,5.8179,1.8,ml,24.0,89.0,0.0,0.1,EARTHQUAKE,1.157346588054346,0.6032026058305696,0.0,6.0
-7.3482,102.5355,10.0,4.8,mb,39.0,71.0,2.88,0.85,earthquake,8.03,1.888,0.093,36.0
53.0947,160.9131,28.999,4.2,mb,40.0,134.0,1.368,0.61,earthquake,13.34,6.624,0.099,28.0
33.3375,-116.343,11.49,1.27,ml,69.0,32.0,0.02289,0.2,earthquake,0.16,0.27,0.136,25.0
60.6235,-151.244,56.8,2.1,ml,20.0,88.0,0.05971,0.73,earthquake,0.48,0.7,0.159,12.5
31.631,-104.338,7.074,1.6,ml,37.0,71.0,0.1,0.2,earthquake,0.8125289153591676,0.765244040268714,0.2,19.0
62.2725,-148.4233,20.0,1.6,ml,20.0,88.0,0.05971,0.87,earthquake,0.48,0.6,0.159,12.5
33.9705,-116.7386667,14.77,0.86,ml,16.0,186.0,0.145,0.27,earthquake,1.91,1.34,0.174,20.0
36.6003333333333,-121.205333333333,6.75,2.65,md,47.0,108.0,0.03277,0.07,earthquake,0.23,0.47,0.154,87.0
32.735,-115.5785,15.11,1.35,ml,21.0,83.0,0.0218,0.29,earthquake,0.52,0.79,0.421,12.0
30.9113,99.92,10.0,5.5,mww,126.0,22.0,5.939,0.57,earthquake,7.46,1.754,0.063,24.0
47.701166666666666,-120.142,3.98,0.35,ml,8.0,78.0,0.06816,0.22,earthquake,0.48,1.67,0.0521969885720131,5.0
36.5486679077148,-121.16283416748,7.71000003814697,1.77,md,20.0,77.0,0.0293,0.08,earthquake,0.29,0.75,0.2,20.0
32.389,-101.973,6.3232,1.0,ml,14.0,79.0,0.0,0.1,EARTHQUAKE,0.6181794054007976,1.0422204162140487,0.2,12.0
44.6423333333333,-110.373,6.81,-0.05,md,6.0,111.0,0.0795,0.14,earthquake,0.61,4.55,0.199408794138404,3.0
-60.031,-61.5268,10.0,4.9,mb,22.0,123.0,4.903,1.09,earthquake,9.61,1.907,0.132,18.0
52.7539,-168.0923,23.0,2.3,ml,20.0,88.0,0.05971,0.31,earthquake,0.48,0.5,0.159,12.5
38.7848320007324,-122.758499145508,2.0,0.82,md,8.0,73.0,0.01519,0.02,EARTHQUAKE,0.33,0.709999979,0.17,8.0
63.2657,-145.0682,8.9,2.6,ml,20.0,88.0,0.05971,0.79,earthquake,0.48,0.3,0.159,12.5
59.3673333333333,-153.435333333333,-0.22,0.46,ml,5.0,233.0,0.00675,0.1,earthquake,0.4,0.15,0.188915343967897,5.0
38.8311653137207,-122.817832946777,1.8400000333786,0.74,md,12.0,80.0,0.01565,0.01,earthquake,0.32,0.75,0.14,13.0
60.6527,-151.1011,56.6,1.4,ml,20.0,88.0,0.05971,0.16,earthquake,0.48,1.9,0.159,12.5
35.1096667,-119.079,11.29,1.42,ml,43.0,41.0,0.0511,0.19,earthquake,0.19,0.4,0.138,51.0
44.5644,-112.2244,7.614,2.4,ml,50.0,36.0,0.125,0.29,earthquake,1.49,4.957,0.041,80.0
19.8335,-155.607333333333,12.68,2.2,ml,49.0,93.0,0.05262,0.16,EARTHQUAKE,0.32,0.33,0.118091532152029,15.0
32.119,-102.191,6.2012,1.0,ml,23.0,80.0,0.0,0.2,earthquake,0.5953600880785574,0.745095985637023,0.2,8.0
38.8198318481445,-122.841003417969,2.1800000667572,0.74,md,6.0,163.0,0.01432,0.02,earthquake,0.85,1.20000005,0.17,7.0
37.438835144043,-118.877502441406,8.28999996185303,1.92,md,24.0,106.0,0.1558,0.07,earthquake,0.31,2.30999994,0.23,24.0
35.4495,-91.6693333333333,7.23,1.94,md,10.0,192.0,0.1069,0.08,earthquake,1.13,2.3,0.0618998616257249,9.0
37.088,-117.0438,0.6,0.7,ml,17.0,105.82999999999998,0.108,0.1247,earthquake,0.48,19.5,0.62,4.0
33.4851667,-116.4625,5.83,1.59,ml,70.0,29.0,0.1171,0.19,earthquake,0.13,0.56,0.109,27.0
37.5963325500488,-122.466331481934,9.90999984741211,1.72,md,28.0,77.0,0.03013,0.03,earthquake,0.29,0.379999995,0.27,17.0
33.7283333,-116.0923333,9.34,1.23,ml,6.0,173.0,0.1122,0.17,earthquake,2.62,6.68,0.119,26.0
31.566,-104.136,6.0999,2.3,ml,51.0,67.0,0.0,0.2,earthquake,0.5017909175536579,0.3647760915979755,0.1,29.0
47.3215,-117.8835,-0.58,2.37,ml,6.0,106.0,0.1184,0.24,explosion,1.05,31.61,0.0424056492383202,2.0
28.746,-98.467,8.5234,1.6,ml,20.0,43.0,0.1,0.2,EARTHQUAKE,0.680529483833793,0.8187928815176415,0.1,9.0
31.532,-104.015,6.4972,2.0,ml,34.0,57.0,0.0,0.1,earthquake,0.5451416614865838,0.386740901192793,0.1,18.0
59.1023,-152.2847,69.9,1.8,ml,20.0,88.0,0.05971,0.36,earthquake,0.48,1.3,0.159,12.5
52.6933,160.986,10.0,4.4,mb,49.0,134.0,1.454,0.66,earthquake,11.39,1.911,0.092,34.0
38.8129997253418,-122.786666870117,1.27999997138977,1.43,md,23.0,49.0,0.00468,0.02,earthquake,0.2,0.310000002,0.16,23.0
28.821,-99.107,8.7099,1.7,ml,12.0,84.0,0.1,0.2,earthquake,1.211094953713867,0.9319399340284188,0.1,6.0
31.549,-104.134,6.8689,1.3,ml,32.0,68.0,0.0,0.1,earthquake,0.7569832634713417,0.6537858378948841,0.2,31.0
41.1665,-116.7237,8.7,1.4,ml,7.0,252.52,0.299,0.1492,earthquake,0.48,3.0,0.2,3.0
67.3487,-156.6591,0.0,1.8,ml,20.0,88.0,0.05971,0.86,earthquake,0.48,0.6,0.159,12.5
32.431,-102.141,5.2747,0.6,ml,15.0,72.0,0.0,0.2,earthquake,1.0291701057484834,0.9236922659958088,0.2,13.0
56.2843333333333,-159.234833333333,8.77,0.38,ml,5.0,157.0,0.02512,0.05,earthquake,0.35,0.66,0.196029630778658,6.0
34.3223333,-116.8595,6.75,2.04,ml,75.0,26.0,0.03687,0.14,earthquake,0.1,0.36,0.156,110.0
60.4815,-152.737166666667,-0.72,-1.07,ml,4.0,119.0,0.02259,0.19,earthquake,0.82,3.71,0.0771321007976733,5.0
52.8522,160.8574,10.0,4.7,mb,25.0,143.0,1.347,1.14,earthquake,8.78,1.86,0.159,12.0
38.8013343811035,-122.780166625977,2.73000001907349,2.25,md,42.0,66.0,0.01015,0.04,earthquake,0.18,0.300000012,0.15,45.0
51.7185,159.7877,34.754,4.6,mb,39.0,126.0,1.481,1.15,earthquake,10.79,3.769,0.072,57.0
36.7697,-116.2593,9.4,-0.3,ml,28.0,47.04000000000002,0.043,0.0865,earthquake,0.48,0.6,0.19,7.0
44.6281666666667,-110.680666666667,7.91,0.53,ml,15.0,99.0,0.08464,0.16,earthquake,0.43,0.72,0.16998417811005,3.0
46.9595,-120.79416666666668,8.94,1.81,ml,38.0,62.0,0.04832,0.18,earthquake,0.24,0.29,0.1380441942654829,33.0
38.8208351135254,-122.804168701172,3.01999998092651,1.04,md,19.0,36.0,0.005274,0.02,earthquake,0.25,0.560000002,0.2,18.0
35.44116667,-96.86183333,7.82,1.26,ml,61.0,32.0,0.1385728073,0.22,earthquake,0.48,0.6,0.19,24.0
45.0788333333333,-116.438666666667,5.21,1.91,ml,16.0,68.0,0.219,0.31,earthquake,0.58,2.22,0.167832904073538,17.0
10.8943,123.9099,10.0,4.6,mb,39.0,127.0,6.316,0.83,EARTHQUAKE,14.04,1.896,0.096,32.0
47.54933333333334,-122.042,19.2,1.37,ml,8.0,88.0,0.1274,0.07,EARTHQUAKE,0.45,0.78,0.089909959059923,3.0
38.8276672363281,-122.813835144043,2.04999995231628,0.88,md,18.0,42.0,0.01717,0.01,EARTHQUAKE,0.22,0.610000014,0.21,19.0
35.54233333,-96.7605,6.22,-1.59,ml,6.0,148.0,0.01979611533,0.01,earthquake,0.48,0.1,0.0,1.0
53.2181,159.9148,63.101,4.5,mb,82.0,126.0,0.787,0.68,earthquake,8.21,5.808,0.059,84.0
